Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14514151,2021-05-14 18:07:43,2021-05-13 16:53:57,22747837,5095515488,22747837,224,2242,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514151/SRR14514151.lite.1,SRX10859652,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955129,SAMN19128575,simple,9606,Homo sapiens,GSM5292874,,,,,,,no,,,,,GEO,SRA1231583,,public,133907E1C1C58E25728DBE906A8BDD28,D99B863B597E4C822B9A5561EA9E1589
SRR14514152,2021-05-14 18:07:43,2021-05-13 17:41:48,27873551,6243675424,27873551,224,2628,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514152/SRR14514152.lite.1,SRX10859652,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955129,SAMN19128575,simple,9606,Homo sapiens,GSM5292874,,,,,,,no,,,,,GEO,SRA1231583,,public,8B587558BD9F5E15D7E7EFB12557AF8D,BFCA75C5171286B393CA434A2372092E
SRR14514153,2021-05-14 18:07:43,2021-05-13 15:39:35,24969334,5593130816,24969334,224,2454,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514153/SRR14514153.lite.1,SRX10859653,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955130,SAMN19128574,simple,9606,Homo sapiens,GSM5292875,,,,,,,no,,,,,GEO,SRA1231583,,public,4E3ADC0570CC5A862AE183CF0F255D9E,BD68DDBFB3205D4112673C028CA07D52
SRR14514154,2021-05-14 18:07:43,2021-05-13 17:07:35,24033296,5383458304,24033296,224,2363,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514154/SRR14514154.lite.1,SRX10859653,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955130,SAMN19128574,simple,9606,Homo sapiens,GSM5292875,,,,,,,no,,,,,GEO,SRA1231583,,public,5C2E3EB561122814A9873CD4ECF77DDE,8F4EF194387CF2584053A0F5B0633E3A
SRR14514155,2021-05-15 12:05:33,2021-10-15 07:05:50,10154347,2274573728,10154347,224,999,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14514/SRR14514155/SRR14514155.lite.1,SRX10859653,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955130,SAMN19128574,simple,9606,Homo sapiens,GSM5292875,,,,,,,no,,,,,GEO,SRA1231583,,public,98FE1998647F307C7F3E8EE6A3FC6112,CF49AA8BDA3B60B20E9C048DA186C6F8
SRR14514156,2021-05-14 18:07:43,2021-05-13 16:56:41,22551603,5051559072,22551603,224,2190,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514156/SRR14514156.lite.1,SRX10859653,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955130,SAMN19128574,simple,9606,Homo sapiens,GSM5292875,,,,,,,no,,,,,GEO,SRA1231583,,public,F16851780DE4167F0460F88267F94521,C969965293A9D1A5D58637EDA7E9A49A
SRR14514157,2021-05-14 18:07:43,2021-05-13 16:52:09,21546316,4826374784,21546316,224,2118,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514157/SRR14514157.lite.1,SRX10859654,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955131,SAMN19128573,simple,9606,Homo sapiens,GSM5292876,,,,,,,no,,,,,GEO,SRA1231583,,public,3640C02EB84BC26DF360EAD87EB4BE5F,E42FC3F8EDAC4F4205BBCC2950BE4110
SRR14514158,2021-05-14 18:07:43,2021-05-13 16:52:29,21320562,4775805888,21320562,224,2074,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514158/SRR14514158.lite.1,SRX10859654,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955131,SAMN19128573,simple,9606,Homo sapiens,GSM5292876,,,,,,,no,,,,,GEO,SRA1231583,,public,79AAAEC76EDEAEB9F816FE78FC904981,E196DA6DAFBC71D1AF6D2D159774E42A
SRR14514159,2021-05-14 18:07:43,2021-05-13 15:22:36,20320129,4551708896,20320129,224,1985,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514159/SRR14514159.lite.1,SRX10859654,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955131,SAMN19128573,simple,9606,Homo sapiens,GSM5292876,,,,,,,no,,,,,GEO,SRA1231583,,public,81CD542920F7514FF85E76CF62358C26,9C847FC5EBA7221ACF01AD3E9510E91F
SRR14514160,2021-05-14 18:07:43,2021-05-13 16:43:18,21139180,4735176320,21139180,224,2065,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514160/SRR14514160.lite.1,SRX10859654,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955131,SAMN19128573,simple,9606,Homo sapiens,GSM5292876,,,,,,,no,,,,,GEO,SRA1231583,,public,8D26A549327777C2D387B6BE0D007647,5087AD3960078483B217F05B043F1603
SRR14514161,2021-05-14 22:29:32,2021-05-14 21:57:56,42669514,8533902800,42669514,200,2688,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514161/SRR14514161.lite.1,SRX10859655,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955132,SAMN19128572,simple,9606,Homo sapiens,GSM5292877,,,,,,,no,,,,,GEO,SRA1231583,,public,ABBB2AEFF4006CC74B4E7EF76BE0C0A4,298F9A50640F737536605529B7BB7AD4
SRR14514162,2021-05-14 22:29:32,2021-05-14 21:51:56,26814831,5362966200,26814831,200,1694,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514162/SRR14514162.lite.1,SRX10859656,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955133,SAMN19128571,simple,9606,Homo sapiens,GSM5292878,,,,,,,no,,,,,GEO,SRA1231583,,public,5A5D051C98D903F9AE21FA3561F7922A,F278837363442A731CA5748F22D69E72
SRR14514163,2021-05-14 22:29:32,2021-05-14 21:53:15,32645219,6529043800,32645219,200,2032,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514163/SRR14514163.lite.1,SRX10859657,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955134,SAMN19128570,simple,9606,Homo sapiens,GSM5292879,,,,,,,no,,,,,GEO,SRA1231583,,public,E8E9747A261FCE4ED97D006B70A75D40,C5D60D5424E9CC578E2E7FBB49159588
SRR14514164,2021-05-14 22:29:32,2021-05-14 21:48:42,24149702,4829940400,24149702,200,1511,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514164/SRR14514164.lite.1,SRX10859658,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955135,SAMN19128569,simple,9606,Homo sapiens,GSM5292880,,,,,,,no,,,,,GEO,SRA1231583,,public,2C11458794A85553E1EE08C5D8221EFD,3A5F120EE3F0E3F7D5EBBB98BB219989
SRR14514165,2021-05-14 22:29:32,2021-05-14 21:53:34,31100709,6220141800,31100709,200,1953,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514165/SRR14514165.lite.1,SRX10859659,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955136,SAMN19128568,simple,9606,Homo sapiens,GSM5292881,,,,,,,no,,,,,GEO,SRA1231583,,public,65EFB950394846162776DC91BE081873,86590716E25D6A77A795E4D6C253CB94
SRR14514166,2021-05-14 22:29:32,2021-05-14 21:44:42,6003833,1200766600,6003833,200,381,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514166/SRR14514166.lite.1,SRX10859660,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955137,SAMN19128567,simple,9606,Homo sapiens,GSM5292882,,,,,,,no,,,,,GEO,SRA1231583,,public,8C411E288873D5D60609EF15A259BB96,BE617CC8B0876CD00FFFAA013B765386
SRR14514167,2021-05-14 22:29:32,2021-05-14 21:58:24,33913605,6782721000,33913605,200,2137,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514167/SRR14514167.lite.1,SRX10859661,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955138,SAMN19128566,simple,9606,Homo sapiens,GSM5292883,,,,,,,no,,,,,GEO,SRA1231583,,public,442277E9068D608A96547883A27EEB2F,E5C2043E1E3FEBC5EF8D488DF562E958
SRR14514168,2021-05-14 22:29:32,2021-05-14 21:49:45,21238012,4247602400,21238012,200,1335,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514168/SRR14514168.lite.1,SRX10859662,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955139,SAMN19128565,simple,9606,Homo sapiens,GSM5292884,,,,,,,no,,,,,GEO,SRA1231583,,public,07F371FB8095CF2016698CF808CEB383,6434F285EB3888DAE49E7CE8CC9C33FC
SRR14514169,2021-05-14 22:29:32,2021-05-14 21:51:48,28184989,5636997800,28184989,200,1762,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514169/SRR14514169.lite.1,SRX10859663,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955140,SAMN19128564,simple,9606,Homo sapiens,GSM5292885,,,,,,,no,,,,,GEO,SRA1231583,,public,9527C5BE9CE70D07606434E1072AE0FE,694B557E20D66D58922744838C5A59D4
SRR14514170,2021-05-14 22:29:32,2021-05-14 21:58:53,46216130,9243226000,46216130,200,2873,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514170/SRR14514170.lite.1,SRX10859664,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955141,SAMN19128563,simple,9606,Homo sapiens,GSM5292886,,,,,,,no,,,,,GEO,SRA1231583,,public,FD281A2DC22DA156A97C1F15AAEDD365,E7F411DD54A4F1A3723E9EDE6D329B2A
SRR14514171,2021-05-14 22:29:32,2021-05-14 21:54:27,29194077,5838815400,29194077,200,1867,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514171/SRR14514171.lite.1,SRX10859665,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955142,SAMN19128562,simple,9606,Homo sapiens,GSM5292887,,,,,,,no,,,,,GEO,SRA1231583,,public,A66D72221E6BD916FB7B3288155319D5,269758B7728CAA30519E0BB77955719A
SRR14514172,2021-05-14 22:29:32,2021-05-14 21:50:09,20792990,4158598000,20792990,200,1306,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514172/SRR14514172.lite.1,SRX10859666,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955143,SAMN19128625,simple,9606,Homo sapiens,GSM5292888,,,,,,,no,,,,,GEO,SRA1231583,,public,BA867E3C6F6EC266709DEF7C2AB2886F,05678DA4560C9E2E17E348E7369D29ED
SRR14514173,2021-05-14 22:29:32,2021-05-14 21:51:41,26803406,5360681200,26803406,200,1659,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514173/SRR14514173.lite.1,SRX10859667,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955145,SAMN19128624,simple,9606,Homo sapiens,GSM5292889,,,,,,,no,,,,,GEO,SRA1231583,,public,53F6AD199607264F5BFF89B46B285E5B,AA405FE5E67F0453F721E6576951DF39
SRR14514174,2021-05-14 22:29:32,2021-05-14 21:53:09,29670454,5934090800,29670454,200,1859,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514174/SRR14514174.lite.1,SRX10859668,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955146,SAMN19128623,simple,9606,Homo sapiens,GSM5292890,,,,,,,no,,,,,GEO,SRA1231583,,public,BAE3418F74DFDB23D76518529F7563E4,2D4008AF13E06CF9134E4EA6E43E3D18
SRR14514175,2021-05-14 22:29:32,2021-05-14 21:52:16,26633654,5326730800,26633654,200,1664,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514175/SRR14514175.lite.1,SRX10859669,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955144,SAMN19128622,simple,9606,Homo sapiens,GSM5292891,,,,,,,no,,,,,GEO,SRA1231583,,public,9E9772D452C577BA4D3EB62CD671AA00,3555CD605EF590A2B9A86BE46133A53B
SRR14514176,2021-05-14 22:29:32,2021-05-14 21:51:09,27142401,5428480200,27142401,200,1717,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514176/SRR14514176.lite.1,SRX10859670,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955148,SAMN19128621,simple,9606,Homo sapiens,GSM5292892,,,,,,,no,,,,,GEO,SRA1231583,,public,27418CC2F61EC3060C9FC6A4DBBE82FE,81E6209C83229B59C99036A91227D4ED
SRR14514177,2021-05-14 22:29:32,2021-05-14 21:50:11,24229151,4845830200,24229151,200,1551,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514177/SRR14514177.lite.1,SRX10859671,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955147,SAMN19128620,simple,9606,Homo sapiens,GSM5292893,,,,,,,no,,,,,GEO,SRA1231583,,public,8F49D44F46F42F24E65D0A2E05AE7279,B91D3BC1FBE8467F27E783A295E57378
SRR14514178,2021-05-14 22:29:32,2021-05-14 21:49:16,26637363,5327472600,26637363,200,1670,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514178/SRR14514178.lite.1,SRX10859672,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955149,SAMN19128619,simple,9606,Homo sapiens,GSM5292894,,,,,,,no,,,,,GEO,SRA1231583,,public,FC9B62A447604731E399B2A1AB2252D7,69FE5DC6EE0C897CF24FAEA8FA20E36A
SRR14514179,2021-05-14 22:29:32,2021-05-14 21:57:09,37231806,7446361200,37231806,200,2328,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514179/SRR14514179.lite.1,SRX10859673,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955150,SAMN19128618,simple,9606,Homo sapiens,GSM5292895,,,,,,,no,,,,,GEO,SRA1231583,,public,397184F506289AA3DF542B96DE846C03,B866B308892EC44B3BE9A02103A0C1F1
SRR14514180,2021-05-14 22:29:32,2021-05-14 21:50:01,24038371,4807674200,24038371,200,1506,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514180/SRR14514180.lite.1,SRX10859674,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955151,SAMN19128617,simple,9606,Homo sapiens,GSM5292896,,,,,,,no,,,,,GEO,SRA1231583,,public,24743E069B6B8C5EED9725EE675B3C34,BD5BFCE7269133A26B6EF40B7598A4CB
SRR14514181,2021-05-14 22:29:32,2021-05-14 21:54:07,32468866,6493773200,32468866,200,2005,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514181/SRR14514181.lite.1,SRX10859675,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955152,SAMN19128616,simple,9606,Homo sapiens,GSM5292897,,,,,,,no,,,,,GEO,SRA1231583,,public,600569DC1546CCE3050F88FDF7707B77,E91D89841B41694632184E868F0589BD
SRR14514182,2021-05-14 22:29:32,2021-05-14 22:04:05,58144183,11628836600,58144183,200,3602,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514182/SRR14514182.lite.1,SRX10859676,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955153,SAMN19128615,simple,9606,Homo sapiens,GSM5292898,,,,,,,no,,,,,GEO,SRA1231583,,public,4DBA52E7092068EDA016554EC66B6FE5,F9AF61480E3E85289AA8E3E172937EB8
SRR14514183,2021-05-14 22:29:32,2021-05-14 21:51:41,25928011,5185602200,25928011,200,1639,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514183/SRR14514183.lite.1,SRX10859677,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955154,SAMN19128614,simple,9606,Homo sapiens,GSM5292899,,,,,,,no,,,,,GEO,SRA1231583,,public,F54A5C2C5049B336F63C0D9D554B4DCF,2C6B23A01B8D176447E7C1FB1D611524
SRR14514184,2021-05-14 22:29:32,2021-05-14 21:53:18,33298376,6659675200,33298376,200,2106,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514184/SRR14514184.lite.1,SRX10859678,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955156,SAMN19128613,simple,9606,Homo sapiens,GSM5292900,,,,,,,no,,,,,GEO,SRA1231583,,public,9D4A2CE491E7008A3E3EAC0C468BDBB3,489094327D287C4431CA57B0DD764922
SRR14514185,2021-05-14 22:29:32,2021-05-14 21:51:52,23705960,4741192000,23705960,200,1517,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514185/SRR14514185.lite.1,SRX10859679,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955157,SAMN19128612,simple,9606,Homo sapiens,GSM5292901,,,,,,,no,,,,,GEO,SRA1231583,,public,67E234B059EA42B9A8B5B581FD1A4541,48832E07A7203A4579ACA2CABD5AA70B
SRR14514186,2021-05-14 22:29:33,2021-05-14 21:50:41,22081983,4416396600,22081983,200,1405,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514186/SRR14514186.lite.1,SRX10859680,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955155,SAMN19129694,simple,9606,Homo sapiens,GSM5292902,,,,,,,no,,,,,GEO,SRA1231583,,public,834A49E907DDF9F5ED9852E7E38CA215,62DB8F35318DBC3B97D20034F08FAC76
SRR14514187,2021-05-14 22:29:33,2021-05-14 21:48:48,18530509,3706101800,18530509,200,1169,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514187/SRR14514187.lite.1,SRX10859681,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955158,SAMN19129663,simple,9606,Homo sapiens,GSM5292903,,,,,,,no,,,,,GEO,SRA1231583,,public,D9F1C193944E74C4871D0E6FD50CB0DE,0BD5E1090BD73225E1C07E373F4B7DEC
SRR14514188,2021-05-14 22:29:33,2021-05-14 21:50:32,23289451,4657890200,23289451,200,1476,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514188/SRR14514188.lite.1,SRX10859682,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955160,SAMN19129662,simple,9606,Homo sapiens,GSM5292904,,,,,,,no,,,,,GEO,SRA1231583,,public,33CA55E4F9017D0536A318A3D82D582E,923D4EF9FD5F19914E792923BD532A6D
SRR14514189,2021-05-14 22:29:33,2021-05-14 21:53:04,32816828,6563365600,32816828,200,2086,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514189/SRR14514189.lite.1,SRX10859683,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955159,SAMN19129661,simple,9606,Homo sapiens,GSM5292905,,,,,,,no,,,,,GEO,SRA1231583,,public,6C16AC09F820CAAA30BE47CE430A9DFD,EEB3E9130A3046C850A35C3958794305
SRR14514190,2021-05-14 22:29:33,2021-05-14 21:51:02,20700939,4140187800,20700939,200,1306,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514190/SRR14514190.lite.1,SRX10859684,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955161,SAMN19129660,simple,9606,Homo sapiens,GSM5292906,,,,,,,no,,,,,GEO,SRA1231583,,public,580E9F425FC829D886B6D87F8178F8CA,EBB71DF53303CF357E05DCF79F0D0944
SRR14514191,2021-05-14 22:29:33,2021-05-14 21:55:47,32174523,6434904600,32174523,200,2019,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514191/SRR14514191.lite.1,SRX10859685,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955162,SAMN19129659,simple,9606,Homo sapiens,GSM5292907,,,,,,,no,,,,,GEO,SRA1231583,,public,9A9A1741B2E1D98D1C71767FD704EA8F,8975730600E98B4BE6C7B1D10F8FB44F
SRR14513977,2021-05-14 18:07:40,2021-05-13 15:35:39,29673955,6172182640,29673955,208,2200,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513977/SRR14513977.lite.1,SRX10859616,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955093,SAMN19128610,simple,9606,Homo sapiens,GSM5292838,,,,,,,no,,,,,GEO,SRA1231583,,public,77F4E3EBBD87D9469F556C73313D4B0F,024563F06A2E1EF8AAD240E6A6878CF6
SRR14513978,2021-05-14 18:07:40,2021-05-13 16:39:04,29584415,6153558320,29584415,208,2195,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513978/SRR14513978.lite.1,SRX10859616,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955093,SAMN19128610,simple,9606,Homo sapiens,GSM5292838,,,,,,,no,,,,,GEO,SRA1231583,,public,ECC0A6B98AC910A3E9225946CDDA77CA,EA53939F9A340875CC235BF94880BDAF
